Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","574","Pineapples","2012","2012","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","574","Pineapples","2013","2013","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","574","Pineapples","2014","2014","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","574","Pineapples","2015","2015","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","574","Pineapples","2016","2016","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","574","Pineapples","2017","2017","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","574","Pineapples","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","574","Pineapples","2019","2019","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2010","2010","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2011","2011","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2012","2012","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2013","2013","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2014","2014","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2015","2015","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2016","2016","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2017","2017","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","574","Pineapples","2019","2019","tonnes","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2010","2010","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2011","2011","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2012","2012","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2013","2013","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2014","2014","tonnes","46","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2015","2015","tonnes","46","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2016","2016","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2017","2017","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2018","2018","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","223","Pistachios","2019","2019","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2010","2010","ha","8951","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2011","2011","ha","7542","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2012","2012","ha","8491","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2013","2013","ha","14618","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2014","2014","ha","14816","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2015","2015","ha","14056","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2016","2016","ha","14926","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2017","2017","ha","15351","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2018","2018","ha","15451","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","536","Plums and sloes","2019","2019","ha","15790","","Official data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2010","2010","hg/ha","87980","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2011","2011","hg/ha","85798","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2012","2012","hg/ha","88043","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2013","2013","hg/ha","74814","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2014","2014","hg/ha","62684","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2015","2015","hg/ha","87657","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2016","2016","hg/ha","82793","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2017","2017","hg/ha","116857","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2018","2018","hg/ha","132821","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","536","Plums and sloes","2019","2019","hg/ha","95939","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2010","2010","tonnes","78751","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2011","2011","tonnes","64709","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2012","2012","tonnes","74757","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2013","2013","tonnes","109363","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2014","2014","tonnes","92872","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2015","2015","tonnes","123211","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2016","2016","tonnes","123577","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2017","2017","tonnes","179387","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2018","2018","tonnes","205222","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","536","Plums and sloes","2019","2019","tonnes","151488","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2010","2010","ha","56600","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2011","2011","ha","57846","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2012","2012","ha","59217","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2013","2013","ha","53048","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2014","2014","ha","63515","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2015","2015","ha","64515","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2016","2016","ha","59435","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2017","2017","ha","64293","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2018","2018","ha","62033","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","116","Potatoes","2019","2019","ha","62463","","Official data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2010","2010","hg/ha","283502","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2011","2011","hg/ha","297584","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2012","2012","hg/ha","279800","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2013","2013","hg/ha","363559","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2014","2014","hg/ha","307169","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2015","2015","hg/ha","298292","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2016","2016","hg/ha","293365","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2017","2017","hg/ha","299390","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2018","2018","hg/ha","301315","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","116","Potatoes","2019","2019","hg/ha","313259","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2010","2010","tonnes","1604620","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2011","2011","tonnes","1721402","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2012","2012","tonnes","1656891","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2013","2013","tonnes","1928606","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2014","2014","tonnes","1950982","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2015","2015","tonnes","1924430","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2016","2016","tonnes","1743617","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2017","2017","tonnes","1924871","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2018","2018","tonnes","1869149","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","116","Potatoes","2019","2019","tonnes","1956711","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2010","2010","ha","28700","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2011","2011","ha","22500","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2012","2012","ha","53360","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2013","2013","ha","25237","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2014","2014","ha","24050","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2015","2015","ha","16194","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2016","2016","ha","12797","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2017","2017","ha","14210","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2018","2018","ha","21887","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","211","Pulses nes","2019","2019","ha","17698","","Official data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2010","2010","hg/ha","5655","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2011","2011","hg/ha","13856","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2012","2012","hg/ha","8819","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2013","2013","hg/ha","11999","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2014","2014","hg/ha","13418","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2015","2015","hg/ha","16386","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2016","2016","hg/ha","13901","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2017","2017","hg/ha","6242","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2018","2018","hg/ha","12166","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","211","Pulses nes","2019","2019","hg/ha","10345","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2010","2010","tonnes","16230","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2011","2011","tonnes","31175","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2012","2012","tonnes","47058","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2013","2013","tonnes","30283","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2014","2014","tonnes","32270","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2015","2015","tonnes","26536","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2016","2016","tonnes","17789","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2017","2017","tonnes","8870","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2018","2018","tonnes","26628","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","211","Pulses nes","2019","2019","tonnes","18308","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2010","2010","ha","7502","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2011","2011","ha","8110","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2012","2012","ha","9300","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2013","2013","ha","8089","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2014","2014","ha","8269","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2015","2015","ha","8242","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2016","2016","ha","7057","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2017","2017","ha","7539","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2018","2018","ha","6689","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","394","Pumpkins, squash and gourds","2019","2019","ha","8434","","Official data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2010","2010","hg/ha","276165","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2011","2011","hg/ha","270787","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2012","2012","hg/ha","275828","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2013","2013","hg/ha","277309","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2014","2014","hg/ha","260616","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2015","2015","hg/ha","244148","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2016","2016","hg/ha","268182","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2017","2017","hg/ha","238120","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2018","2018","hg/ha","269791","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","394","Pumpkins, squash and gourds","2019","2019","hg/ha","235848","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2010","2010","tonnes","207179","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2011","2011","tonnes","219608","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2012","2012","tonnes","256520","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2013","2013","tonnes","224315","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2014","2014","tonnes","215503","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2015","2015","tonnes","201227","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2016","2016","tonnes","189256","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2017","2017","tonnes","179519","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","180463","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","394","Pumpkins, squash and gourds","2019","2019","tonnes","198914","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2010","2010","tonnes","186","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2011","2011","tonnes","180","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2012","2012","tonnes","188","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2013","2013","tonnes","187","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2014","2014","tonnes","185","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2015","2015","tonnes","184","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2016","2016","tonnes","183","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2017","2017","tonnes","182","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2018","2018","tonnes","181","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","754","Pyrethrum, dried","2019","2019","tonnes","180","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2010","2010","ha","3788","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2011","2011","ha","3833","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2012","2012","ha","3401","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2013","2013","ha","3502","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2014","2014","ha","3463","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2015","2015","ha","3380","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2016","2016","ha","4651","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2017","2017","ha","4067","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2018","2018","ha","4357","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","523","Quinces","2019","2019","ha","3532","","Official data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2010","2010","hg/ha","95671","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2011","2011","hg/ha","83470","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2012","2012","hg/ha","135254","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2013","2013","hg/ha","132724","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2014","2014","hg/ha","132492","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2015","2015","hg/ha","141059","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2016","2016","hg/ha","68989","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2017","2017","hg/ha","112481","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2018","2018","hg/ha","136433","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","523","Quinces","2019","2019","hg/ha","112121","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2010","2010","tonnes","36240","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2011","2011","tonnes","31994","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2012","2012","tonnes","46000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2013","2013","tonnes","46480","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2014","2014","tonnes","45882","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2015","2015","tonnes","47678","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2016","2016","tonnes","32087","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2017","2017","tonnes","45746","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2018","2018","tonnes","59444","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","523","Quinces","2019","2019","tonnes","39601","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2010","2010","ha","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2011","2011","ha","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2012","2012","ha","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2013","2013","ha","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2014","2014","ha","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2015","2015","ha","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2016","2016","ha","2000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2017","2017","ha","2000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2018","2018","ha","2000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","270","Rapeseed","2019","2019","ha","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2010","2010","hg/ha","10000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2011","2011","hg/ha","10000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2012","2012","hg/ha","10000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2013","2013","hg/ha","10000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2014","2014","hg/ha","20000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2015","2015","hg/ha","20000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2016","2016","hg/ha","10000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2017","2017","hg/ha","15000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2018","2018","hg/ha","15000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","270","Rapeseed","2019","2019","hg/ha","20000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2010","2010","tonnes","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2011","2011","tonnes","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2012","2012","tonnes","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2013","2013","tonnes","1000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2014","2014","tonnes","2000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2015","2015","tonnes","2000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2016","2016","tonnes","2000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2017","2017","tonnes","3000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2018","2018","tonnes","3000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5510","Production","270","Rapeseed","2019","2019","tonnes","2000","*","Unofficial figure"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2010","2010","ha","19","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2011","2011","ha","20","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2012","2012","ha","20","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2013","2013","ha","18","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2014","2014","ha","18","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2015","2015","ha","20","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2016","2016","ha","20","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2017","2017","ha","21","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2018","2018","ha","21","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","547","Raspberries","2019","2019","ha","21","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2010","2010","hg/ha","140526","Fc","Calculated data"
